,full_price,city,eu_country,bedrooms,person_capacity,cleanliness_rating,guest_satisfaction_overall,distance_to_center,distance_to_metro
33704,730.0307577593438,paris,France,2,6.0,10.0,99.0,3.3044246215189315,0.2546327503951339
33711,741.9144375058254,paris,France,2,4.0,10.0,100.0,3.760939630438781,0.1526438844189006
33750,718.6131046695871,paris,France,0,4.0,10.0,100.0,3.096258310934052,0.2520360517531047
33756,693.2146518780875,paris,France,3,5.0,7.0,63.0,2.719153986848436,0.2920921257438645
33767,614.2231335632398,paris,France,1,4.0,7.0,65.0,2.125954531107721,0.183379438020269
33800,1084.9100568552522,paris,France,2,4.0,10.0,100.0,3.41573101763294,0.1478445129017656
33817,627.9709199366204,paris,France,2,4.0,10.0,90.0,1.991395727435888,0.2351112459116337
33835,649.1751328175972,paris,France,1,4.0,10.0,90.0,2.3016474208496214,0.0483039696042428
33841,736.788144281853,paris,France,2,4.0,10.0,98.0,3.4936000329069445,0.1138105627613783
33843,836.7508621493149,paris,France,1,4.0,9.0,95.0,1.659044045279156,0.2167892073897171
33849,783.3908099543294,paris,France,2,6.0,8.0,84.0,2.431602254099998,0.3691662267170585
33863,741.681424177463,paris,France,2,5.0,9.0,93.0,2.172078462616064,0.155192525083686
33865,843.7412620001865,paris,France,2,4.0,10.0,100.0,2.509060264047848,0.1629533987509231
33866,971.1995526144096,paris,France,2,4.0,8.0,100.0,2.178133135895189,0.1200064899666246
33884,1141.532295647311,paris,France,2,4.0,9.0,80.0,2.816684683721178,0.3378372255033541
33887,653.6023860564825,paris,France,2,4.0,10.0,100.0,2.1954819759922253,0.1899152593354498
33891,649.1751328175972,paris,France,2,3.0,8.0,80.0,1.6562064114048896,0.1970251181211393
33905,706.962438251468,paris,France,2,6.0,10.0,92.0,1.8347352306728952,0.3351081352344791
33906,741.681424177463,paris,France,2,6.0,9.0,94.0,1.9011700487124712,0.3404133453420372
33910,943.9369931960108,paris,France,1,5.0,10.0,100.0,2.2235979134810617,0.200751757351053
33926,612.1260136079784,paris,France,2,6.0,8.0,89.0,1.579614441722553,0.1631631860522834
33940,701.1371050424084,paris,France,1,4.0,8.0,78.0,2.0033490837068832,0.2884176685236672
33944,645.446919563799,paris,France,2,6.0,9.0,96.0,2.638701229103925,0.3151203880229659
33945,798.5366762978842,paris,France,2,3.0,10.0,86.0,2.3368798890828364,0.1881633425881327
33956,622.3786000559232,paris,France,1,6.0,10.0,97.0,2.2946447274501387,0.0064050090161186
33973,753.3320905955821,paris,France,1,4.0,10.0,100.0,1.7273194132433047,0.0290667495764679
33980,1049.0260042874452,paris,France,2,6.0,10.0,100.0,1.7179053936907838,0.1359366554051675
33981,630.5340665486066,paris,France,2,5.0,10.0,100.0,3.357616038866808,0.2055479948483699
33984,788.0510765215771,paris,France,2,6.0,10.0,100.0,3.886395349767896,0.1499026304685786
34018,688.5543853108398,paris,France,0,6.0,10.0,100.0,1.5875019610356145,0.2170882791208865
34039,706.962438251468,paris,France,3,4.0,10.0,98.0,3.5329748480413,0.14785712929773
34045,1182.309628110728,paris,France,3,5.0,10.0,95.0,2.228353312373184,0.2490952048098491
34060,672.2434523254731,paris,France,1,3.0,9.0,84.0,1.8044830472764828,0.3150130438453196
34065,683.8941187435921,paris,France,3,6.0,9.0,95.0,1.6719549889066845,0.2334848523245845
34080,1240.0969335445989,paris,France,3,4.0,9.0,95.0,1.5416505939831948,0.078035356186154
34097,822.7700624475721,paris,France,2,6.0,9.0,87.0,2.01665745973352,0.2477853256706007
34101,846.3044086121727,paris,France,2,6.0,9.0,95.0,2.1297933966312304,0.2373931963889505
34116,915.5093671358002,paris,France,2,4.0,10.0,95.0,1.2974563146654434,0.1214773512828687
34129,695.3117718333489,paris,France,1,2.0,10.0,100.0,4.334631668165714,0.3141891498054392
34149,1042.9676577500234,paris,France,2,4.0,10.0,88.0,5.250981715908556,0.1830434669988907
34178,797.3716096560723,paris,France,2,6.0,10.0,92.0,1.4763285389336014,0.2360900522999787
34212,938.8106999720384,paris,France,3,6.0,10.0,100.0,2.6927792786605087,0.1574733119189053
34218,647.7770528474229,paris,France,2,6.0,7.0,57.0,2.181460818618735,0.2148659445761221
34227,735.8560909684035,paris,France,1,2.0,9.0,99.0,2.083701380722403,0.2490354010998369
34252,712.5547581321651,paris,France,2,6.0,9.0,84.0,2.2326677839158,0.1857336844801709
34276,996.8310187342717,paris,France,3,6.0,9.0,98.0,1.5835037182217973,0.1034873457446919
34280,619.815453443937,paris,France,2,4.0,10.0,100.0,2.09216594138628,0.2948187711299678
34288,764.9827570137012,paris,France,3,6.0,9.0,95.0,1.407577155852474,0.1087221354607115
34313,671.0783856836612,paris,France,1,4.0,9.0,100.0,1.6921570871800011,0.2902316842596349
34336,730.0307577593438,paris,France,3,6.0,10.0,100.0,1.9008348313084795,0.042243258806676
34374,604.9026004287446,paris,France,1,4.0,10.0,100.0,3.79844864157584,0.4624026854484375
34376,795.2744897008109,paris,France,3,6.0,7.0,50.0,2.029012571693336,0.2104860324656335
34381,637.5244663994781,paris,France,1,4.0,10.0,100.0,2.1900356706477364,0.1643937683599816
34405,740.5163575356511,paris,France,2,5.0,8.0,84.0,4.470185173719158,0.3000242822425489
34440,719.5451579830367,paris,France,2,6.0,10.0,91.0,1.62824438201581,0.0890075780514893
34441,719.5451579830367,paris,France,2,6.0,10.0,93.0,1.6860594247569671,0.2380316057373718
34458,758.9244104762793,paris,France,2,6.0,8.0,83.0,1.959092990785052,0.3029554803315351
34486,698.8069717587846,paris,France,2,6.0,10.0,90.0,2.153612706398849,0.1666447357113777
34492,665.2530524746015,paris,France,1,4.0,10.0,95.0,1.8998484572048984,0.2066468678380876
34503,694.146705191537,paris,France,2,6.0,10.0,100.0,2.118871816762982,0.4541719216836528
34505,820.6729424923105,paris,France,2,6.0,10.0,100.0,2.9192057704638747,0.1763187086105439
34521,962.1120328082768,paris,France,1,3.0,9.0,87.0,2.2794823640524413,0.1808701509876724
34543,760.3224904464536,paris,France,3,6.0,9.0,94.0,1.816411552237088,0.1936161857709608
34554,764.9827570137012,paris,France,2,4.0,9.0,88.0,2.1309835783273208,0.2715899629215316
34573,886.6157144188647,paris,France,2,6.0,8.0,87.0,4.178726488397811,0.2625566275502911
34574,863.5473949109889,paris,France,2,6.0,9.0,85.0,4.331430848657572,0.3394263605220275
34576,649.1751328175972,paris,France,1,2.0,10.0,100.0,4.362397003085727,0.3434617159880143
34580,649.1751328175972,paris,France,1,3.0,10.0,100.0,4.312423554179965,0.4136513941399015
34582,805.5270761487558,paris,France,2,6.0,10.0,92.0,4.247919401887898,0.3607621413932496
34587,1275.0489327989562,paris,France,3,6.0,9.0,94.0,6.209388636033898,0.3991998122526939
34619,823.0030757759345,paris,France,1,2.0,10.0,99.0,4.5473746287170815,0.2044335187282821
34660,695.5447851617113,paris,France,0,4.0,10.0,97.0,5.029570663041794,0.2185721061520326
34661,695.5447851617113,paris,France,0,2.0,10.0,95.0,4.973554552891913,0.076157485618376
34673,635.1943331158542,paris,France,2,6.0,9.0,87.0,6.268459202748811,0.2983752767336159
34690,1042.0356044365735,paris,France,2,6.0,9.0,92.0,4.924943451592252,0.0622200856920035
34714,713.719824773977,paris,France,2,4.0,9.0,87.0,5.4407074194423535,0.228313304896164
34718,661.5248392208034,paris,France,2,5.0,9.0,90.0,3.704504588115378,0.1732722634367241
34721,661.5248392208034,paris,France,2,5.0,2.0,40.0,3.773230100574569,0.305790317385464
34731,869.3727281200485,paris,France,2,4.0,10.0,100.0,5.487260907939362,0.1274968264389365
34764,660.5927859073539,paris,France,2,4.0,10.0,100.0,3.752911608937225,0.2641979355434128
34786,661.5248392208034,paris,France,2,5.0,8.0,80.0,3.786976327845921,0.2021310090691589
34858,625.873799981359,paris,France,1,2.0,8.0,82.0,4.038725947609152,0.3542084460750733
34859,625.873799981359,paris,France,1,2.0,10.0,100.0,2.513187551363439,0.1647975414487107
34865,706.962438251468,paris,France,1,2.0,7.0,79.0,3.490052364539968,0.1457618695540294
34895,764.9827570137012,paris,France,1,2.0,10.0,99.0,4.925521061172413,0.1146545342050975
34911,1342.1567713673223,paris,France,2,5.0,10.0,99.0,4.819751200350909,0.2390812381481359
34919,614.2231335632398,paris,France,3,6.0,9.0,89.0,5.225455455418207,0.3012572298205575
34920,669.9133190418493,paris,France,1,4.0,10.0,100.0,5.28841333905266,0.3806159727184829
34934,637.5244663994781,paris,France,2,5.0,9.0,100.0,4.164223982412007,0.3325396193482551
34953,1066.2689905862617,paris,France,2,6.0,9.0,90.0,3.557564016313843,0.2448808230997084
34954,811.3524093578153,paris,France,1,2.0,10.0,87.0,3.3779766325031964,0.0761188054053802
34956,600.4753471898592,paris,France,1,3.0,8.0,84.0,4.477287031120743,0.2937171584201924
34965,706.962438251468,paris,France,2,5.0,9.0,95.0,6.628080304984664,0.4786539693070852
34970,1340.0596514120607,paris,France,1,4.0,10.0,100.0,3.3937991177160223,0.104798815074747
34983,1460.5275421754125,paris,France,2,4.0,10.0,100.0,4.527392236626844,0.1508537693976105
34991,683.6611054152298,paris,France,1,3.0,10.0,100.0,5.180289316260603,0.2410549914692125
35009,695.5447851617113,paris,France,0,4.0,9.0,93.0,5.032582762280777,0.1241971243381874
35010,695.5447851617113,paris,France,0,4.0,9.0,94.0,4.999576668599371,0.0917033058071178
35052,695.5447851617113,paris,France,0,4.0,10.0,95.0,7.67999199915057,0.9017282785018816
35065,666.4181191164134,paris,France,0,3.0,6.0,60.0,4.986620690194177,0.2536689513600921
35084,654.7674526982944,paris,France,1,2.0,10.0,80.0,5.030501838861945,0.2205720621936863
35085,1006.1515518687668,paris,France,3,6.0,9.0,92.0,5.548823776187133,0.5956822199818947
35109,683.6611054152298,paris,France,2,6.0,9.0,87.0,4.234416964950289,0.1582328027890956
35113,683.8941187435921,paris,France,1,2.0,10.0,100.0,3.1548775309148853,0.2103473821835311
35115,1443.0515425482338,paris,France,2,6.0,10.0,100.0,5.307300244506936,0.3169610483358518
35120,1152.0178954236185,paris,France,2,4.0,10.0,100.0,4.269567148581649,0.179044494766051
35122,897.101314195172,paris,France,0,2.0,10.0,100.0,4.269553007820488,0.1790304719400333
35123,642.1847329667257,paris,France,0,2.0,10.0,100.0,4.269564012918208,0.1790460411605645
35126,642.1847329667257,paris,France,0,2.0,10.0,100.0,4.269563675384827,0.1790475806136366
35127,642.1847329667257,paris,France,0,2.0,10.0,90.0,4.269539172749831,0.1790355752073769
35131,642.1847329667257,paris,France,0,2.0,10.0,100.0,4.235458532347455,0.1973425365497784
35135,757.7593438344674,paris,France,1,2.0,10.0,100.0,4.987641505027717,0.3741190959671436
35145,695.3117718333489,paris,France,1,3.0,7.0,87.0,5.387804254028351,0.214503721354416
35165,820.6729424923105,paris,France,1,4.0,10.0,100.0,3.4437990292365077,0.159785921008214
35178,637.5244663994781,paris,France,2,6.0,10.0,95.0,3.2446612963749555,0.276629062917694
35180,620.0484667722994,paris,France,1,2.0,10.0,93.0,4.538724858739744,0.0609745025810741
35201,707.1954515798304,paris,France,2,4.0,10.0,100.0,4.874610661591609,0.2619507155389535
35206,601.4074005033088,paris,France,0,2.0,10.0,60.0,4.93307432506788,0.3572992039686569
35210,693.2146518780875,paris,France,2,4.0,9.0,94.0,3.16783023192772,0.228311907215523
35217,946.9661664647218,paris,France,3,6.0,10.0,100.0,5.380947308696768,0.3380950368447643
35220,718.6131046695871,paris,France,2,6.0,10.0,96.0,3.949172944631806,0.1688772708642431
35227,1452.372075682729,paris,France,3,6.0,10.0,100.0,4.534370105975492,0.2511145947556245
35239,799.4687296113337,paris,France,1,2.0,10.0,99.0,4.092542096278115,0.4229617429490231
35246,938.8106999720384,paris,France,1,4.0,10.0,100.0,6.838020842142743,0.325293173479448
35255,613.9901202348775,paris,France,1,2.0,10.0,98.0,4.049569872912023,0.2524144912529797
35256,1147.3576288563706,paris,France,2,4.0,10.0,95.0,5.699585310946828,0.3855488513956896
35257,1147.3576288563706,paris,France,2,4.0,9.0,100.0,5.701824999495726,0.2950595625567782
35262,712.7877714605276,paris,France,2,3.0,10.0,100.0,3.208483614881252,0.25469383121539
35266,1105.415229751142,paris,France,3,5.0,10.0,100.0,5.35117345762312,0.3068317353281452
35267,660.8257992357163,paris,France,0,3.0,8.0,79.0,5.613441915036944,0.180254650799618
35270,1118.463976139435,paris,France,2,6.0,10.0,95.0,3.277513854516233,0.19450505547634
35272,803.8959828502191,paris,France,1,2.0,10.0,100.0,3.184821388640951,0.1871252144481856
35275,753.0990772672197,paris,France,2,4.0,10.0,99.0,3.4303603330931605,0.1780115938508805
35280,1263.398266380837,paris,France,1,4.0,9.0,100.0,5.454121906152382,0.3774099150585148
35288,785.7209432379533,paris,France,1,2.0,9.0,100.0,4.3246284760946825,0.138201260835327
35296,1177.416348215118,paris,France,3,6.0,10.0,97.0,4.502412407104737,0.0596596729348192
35297,661.7578525491658,paris,France,2,6.0,10.0,96.0,5.943432221189336,0.2410703485676113
35302,857.7220617019294,paris,France,2,4.0,9.0,89.0,3.574403136412465,0.3131425654418422
35313,741.681424177463,paris,France,1,2.0,9.0,96.0,3.641512358594015,0.3666709903514895
35394,774.7693168049212,paris,France,2,6.0,8.0,88.0,3.251034544578,0.1328665196058319
35430,652.4373194146706,paris,France,1,6.0,9.0,93.0,3.2326780009358385,0.244135681683053
35451,927.1600335539192,paris,France,1,4.0,7.0,95.0,3.805703595020018,0.1609018911655717
35506,606.0676670705565,paris,France,3,4.0,9.0,84.0,3.5910814238715463,0.2297245861296628
35608,866.8095815080623,paris,France,2,6.0,10.0,88.0,1.1886165622128542,0.1489606117954023
35609,866.8095815080623,paris,France,2,6.0,10.0,89.0,1.3743887758876296,0.114567378498234
35619,792.4783297604623,paris,France,2,4.0,9.0,92.0,1.0090467895660862,0.2349643999630247
35620,1121.2601360797837,paris,France,3,6.0,9.0,91.0,1.4328130449429606,0.2061749218984467
35621,711.1566781619908,paris,France,2,6.0,9.0,84.0,0.8551872014115026,0.4455778049906819
35622,697.4088917886103,paris,France,1,4.0,10.0,92.0,2.707759398134474,0.2650604154327874
35625,735.6230776400411,paris,France,1,2.0,10.0,98.0,3.14520957018142,0.2791174466536342
35626,660.1267592506291,paris,France,1,3.0,10.0,97.0,0.7297662606743798,0.1062267701607693
35632,663.6219591760649,paris,France,1,6.0,9.0,85.0,1.7864887631675548,0.1217944522366213
35637,948.8302730916208,paris,France,2,6.0,10.0,95.0,1.1648511675162567,0.1959850190783646
35652,973.7626992263956,paris,France,2,5.0,9.0,96.0,3.275400715794208,0.2523036735691533
35653,606.7667070556436,paris,France,1,6.0,10.0,96.0,1.7240000043438448,0.1570170401871938
35658,741.2153975207382,paris,France,1,2.0,10.0,98.0,0.9372647459315462,0.2169263790190355
35661,938.3446733153136,paris,France,2,6.0,8.0,100.0,2.3419566795689315,0.3141952342217616
35663,1187.4359213347004,paris,France,2,4.0,10.0,92.0,1.3011514085685756,0.0911839127548449
35664,741.4484108491006,paris,France,2,4.0,9.0,95.0,1.9493749300152656,0.1863469315477969
35666,695.0787585049865,paris,France,2,6.0,9.0,87.0,1.4566338437294046,0.0895729017286288
35668,814.3815826265262,paris,France,1,6.0,9.0,92.0,1.4510696683044089,0.141277250382927
35670,894.3051542548234,paris,France,0,2.0,9.0,92.0,1.9643754625547176,0.2652369294175857
35671,868.9067014633238,paris,France,1,2.0,10.0,87.0,2.114870820911843,0.233331383823937
35672,1274.349892813869,paris,France,2,4.0,10.0,80.0,2.1731223478388424,0.129187132947928
35675,814.3815826265262,paris,France,2,6.0,9.0,91.0,1.2966980229845495,0.1962283604036624
35676,848.1685152390717,paris,France,1,3.0,10.0,100.0,0.572409201901781,0.1408703852057944
35677,706.7294249231056,paris,France,1,3.0,10.0,100.0,2.301333133589293,0.1388410933252008
35679,970.9665392860472,paris,France,2,4.0,10.0,100.0,1.398984608647593,0.1839176772037754
35680,1169.9599217075215,paris,France,3,6.0,9.0,89.0,1.176412885435685,0.2460788618224568
35682,1193.2612545437598,paris,France,1,2.0,10.0,100.0,1.755200053033705,0.1010314369751066
35692,613.9901202348775,paris,France,1,3.0,10.0,100.0,2.1971070170904534,0.1118762790609941
35697,1051.8221642277938,paris,France,1,4.0,10.0,97.0,3.9774736120067353,0.0934357541397954
35698,634.7283064591295,paris,France,1,4.0,8.0,100.0,4.087836443018501,0.2359930292804594
35701,1170.192935035884,paris,France,1,2.0,6.0,73.0,1.7141273520825215,0.0700112095322039
35702,622.1455867275608,paris,France,1,4.0,9.0,91.0,1.2596825868174883,0.2125012918529672
35703,838.614968776214,paris,France,2,4.0,10.0,98.0,1.0326688479639643,0.3841628302397605
35719,628.90297325007,paris,France,0,6.0,9.0,87.0,1.2742817667929762,0.1916363426361999
35735,1362.4289309348496,paris,France,2,6.0,9.0,91.0,0.6224711784125724,0.147636874354634
35738,706.7294249231056,paris,France,2,4.0,10.0,100.0,1.54446567273236,0.1817591030786161
35747,608.1647870258179,paris,France,1,4.0,9.0,97.0,3.2648826399713595,0.1366295993498132
35754,1112.1726162736509,paris,France,1,4.0,9.0,95.0,1.0384645016248766,0.3667155186406746
35757,699.7390250722342,paris,France,2,4.0,10.0,99.0,2.2123645998961163,0.0737634177899666
35764,875.6640879858328,paris,France,3,6.0,10.0,100.0,4.09986640724036,0.1048577096206455
35767,754.0311305806692,paris,France,0,3.0,10.0,95.0,1.7803172931492597,0.3962481744287692
35772,742.6134774909125,paris,France,0,3.0,10.0,93.0,1.7427776627945977,0.2858242876847888
35773,775.9343834467331,paris,France,2,6.0,10.0,95.0,1.1300740301858354,0.1232543883647893
35774,616.0872401901389,paris,France,1,4.0,9.0,87.0,0.7744962336597384,0.2284941943868242
35781,848.8675552241589,paris,France,2,4.0,10.0,98.0,1.9689953453663207,0.1234911115805207
35788,830.4595022835307,paris,France,2,6.0,9.0,87.0,1.154403377019607,0.1295321279921731
35791,657.7966259670053,paris,France,1,5.0,9.0,94.0,1.1024957716467427,0.200465176894797
35816,718.1470780128624,paris,France,1,4.0,9.0,93.0,1.2732519285119577,0.4024424476409666
35824,637.0584397427533,paris,France,1,2.0,10.0,100.0,2.422500759161798,0.2594208326932993
35825,681.3309721316059,paris,France,1,2.0,10.0,100.0,2.422514955807607,0.2594091588783851
35826,1121.2601360797837,paris,France,2,4.0,10.0,100.0,2.422491386663256,0.2594270551372274
35839,631.2331065336938,paris,France,2,4.0,9.0,97.0,1.5411523056695515,0.1446784443018218
35846,602.3394538167584,paris,France,1,2.0,10.0,97.0,0.8848368095877874,0.1988051380048705
35853,754.0311305806692,paris,France,0,3.0,10.0,100.0,1.7176590502444815,0.332988410577325
35855,720.4772112964862,paris,France,1,2.0,10.0,100.0,2.418460771550007,0.1213063166141452
35865,683.4280920868674,paris,France,2,4.0,9.0,100.0,1.2714125814603785,0.0480113784411389
35870,613.9901202348775,paris,France,1,3.0,8.0,100.0,1.975871066581644,0.0930547834073054
35871,660.1267592506291,paris,France,1,5.0,8.0,84.0,0.7418508577043601,0.1208461280990202
35875,736.0891042967658,paris,France,1,4.0,9.0,83.0,1.479233598266578,0.1868203101577649
35876,1040.1714978096747,paris,France,2,6.0,10.0,94.0,1.6707432050219548,0.1247432357258217
35878,683.4280920868674,paris,France,1,2.0,10.0,94.0,1.2786976604955231,0.0410043186596421
35880,938.3446733153136,paris,France,2,6.0,9.0,92.0,1.080825035017686,0.1326450184169222
35884,771.5071302078479,paris,France,1,4.0,8.0,80.0,1.2979649284836343,0.0686327205864054
35885,889.6448876875758,paris,France,2,4.0,8.0,80.0,1.7252673922067874,0.1566472694756366
35889,744.7105974461739,paris,France,1,6.0,9.0,80.0,1.2481384293950883,0.237886513131566
35900,749.603877341784,paris,France,1,4.0,9.0,87.0,1.0333435166129945,0.2832675033883768
35904,1047.3949109889086,paris,France,2,6.0,10.0,99.0,1.1714036653301334,0.1511490826583904
35905,808.3232360891043,paris,France,1,4.0,10.0,99.0,1.3343518027962755,0.2073253255379386
35908,712.3217448038027,paris,France,2,6.0,10.0,100.0,0.8053612283204682,0.1821836195817218
35912,785.4879299095909,paris,France,2,4.0,9.0,91.0,0.8600915999322901,0.1731057684312323
35918,861.4502749557275,paris,France,2,5.0,9.0,73.0,2.948187117326886,0.1273787961303792
35966,764.7497436853388,paris,France,2,6.0,9.0,87.0,1.5754168989638502,0.2104118784465069
35973,794.5754497157237,paris,France,2,6.0,9.0,96.0,3.25950316448286,0.2396552807057167
35974,898.965420822071,paris,France,2,6.0,9.0,88.0,0.7751333486218468,0.24390723770256
35975,700.6710783856837,paris,France,1,4.0,9.0,92.0,1.613722746264182,0.2414699399216684
35976,609.0968403392674,paris,France,3,6.0,10.0,100.0,1.102326002916031,0.1378684338241297
35980,1015.0060583465374,paris,France,2,6.0,10.0,100.0,3.068571069149405,0.3287161172536021
35986,813.4495293130767,paris,France,1,6.0,9.0,92.0,0.9356051539404758,0.124956786605999
35993,733.2929443564173,paris,France,1,6.0,9.0,80.0,1.2111278332174071,0.1754167935833707
36011,666.1851057880511,paris,France,1,4.0,10.0,100.0,0.7165454302331193,0.2145673578664738
36022,938.3446733153136,paris,France,2,4.0,10.0,100.0,1.217627511770132,0.0899209753384769
36024,1052.9872308696058,paris,France,1,4.0,10.0,88.0,0.9567768367048256,0.1869085968254477
36028,1049.2590176158076,paris,France,2,6.0,9.0,100.0,1.080760547038371,0.2393460660988963
36032,826.0322490446454,paris,France,1,6.0,10.0,80.0,3.0979540254056204,0.2603368329608879
36054,618.8834001304875,paris,France,2,4.0,10.0,96.0,1.301805926991747,0.2816995867230927
36055,610.4949203094417,paris,France,1,4.0,10.0,90.0,1.3812493690825414,0.2843117987942633
36067,984.7143256594278,paris,France,2,6.0,10.0,100.0,0.7381801920477576,0.1962875715662707
36072,762.1865970733526,paris,France,0,4.0,10.0,100.0,1.855103742277319,0.1658478532218089
36091,1269.6896262466214,paris,France,3,6.0,10.0,100.0,1.8926730107707,0.0905457111802217
36092,715.8169447292386,paris,France,1,2.0,8.0,80.0,0.8795176812808062,0.0796841749060277
36096,613.9901202348775,paris,France,1,4.0,10.0,100.0,3.4342375549696524,0.3366903723991658
36104,670.6123590269364,paris,France,0,4.0,10.0,80.0,2.7516036473240426,0.241945382852246
36110,695.0787585049865,paris,France,2,6.0,10.0,100.0,1.4345314947396102,0.1475224264477169
36122,891.9750209711996,paris,France,1,3.0,10.0,96.0,1.3242126578859854,0.201563519176132
36123,637.2914530711157,paris,France,1,2.0,9.0,96.0,0.9583285614835156,0.3642189114472287
36132,1135.4739491098892,paris,France,2,6.0,10.0,93.0,1.032840828612693,0.2187548570831564
36141,695.0787585049865,paris,France,1,4.0,8.0,85.0,1.3993685784632448,0.0601756898640157
36146,854.9259017615808,paris,France,2,6.0,9.0,90.0,1.14563005032052,0.0948158324822793
36156,822.5370491192097,paris,France,3,5.0,10.0,98.0,1.284789499880036,0.2557685018004504
36192,1146.8916021996458,paris,France,2,5.0,10.0,100.0,0.5433948462553461,0.2378907183275607
36193,931.5872867928044,paris,France,1,2.0,10.0,98.0,1.1611135150887495,0.1811043259030034
36195,648.9421194892348,paris,France,1,4.0,10.0,100.0,0.7165425204073166,0.2145769267905889
36196,1372.6815173827945,paris,France,2,5.0,10.0,98.0,1.224793940158055,0.4039302551083791
36198,706.7294249231056,paris,France,1,4.0,10.0,94.0,0.6366816638757737,0.2442746760749522
36205,1092.5994966912108,paris,France,1,4.0,10.0,93.0,0.4579754327841133,0.1545978958036542
36206,805.061049492031,paris,France,1,2.0,9.0,95.0,0.4771671590353659,0.1200772876524659
36207,750.5359306552335,paris,France,1,4.0,9.0,88.0,0.9251194597506988,0.1300699124283027
36212,1007.7826451673036,paris,France,2,4.0,10.0,95.0,2.09187294772636,0.1870712154308884
36216,799.2357162829715,paris,France,4,6.0,9.0,100.0,1.5478766970213007,0.2334074621528939
36218,637.0584397427533,paris,France,2,5.0,10.0,97.0,0.6987553396367964,0.2618216988931961
36237,799.7017429396961,paris,France,0,4.0,10.0,97.0,0.7588633639462385,0.1497448776584483
36240,683.6611054152298,paris,France,2,3.0,10.0,97.0,0.6591702741743797,0.1838495671363743
36246,771.7401435362103,paris,France,1,4.0,9.0,94.0,0.8819458826312674,0.1539270763019128
36247,921.3347003448598,paris,France,2,4.0,10.0,99.0,0.9912350446656184,0.1773806569044821
36254,614.2231335632398,paris,France,3,4.0,10.0,98.0,1.014281744106908,0.2337783960595874
36256,608.6308136825427,paris,France,3,5.0,9.0,89.0,1.182942082403766,0.128839669676436
36260,747.5067573865225,paris,France,1,4.0,10.0,94.0,0.4846187174147137,0.1697561537227264
36261,727.9336378040824,paris,France,1,2.0,10.0,97.0,0.7993056667287041,0.3547136153629832
36265,799.7017429396961,paris,France,1,2.0,9.0,96.0,1.818670719356791,0.6643906469854868
36266,913.1792338521764,paris,France,1,3.0,10.0,97.0,0.7993211850604609,0.3546989203638389
36267,681.5639854599683,paris,France,1,2.0,9.0,98.0,0.8053443596059394,0.097227420459328
36269,649.1751328175972,paris,France,2,6.0,9.0,92.0,0.658272055402936,0.2327534835914476
36270,751.0019573119582,paris,France,1,4.0,10.0,98.0,0.7993146124391147,0.3547055341302311
36271,669.6803057134869,paris,France,1,4.0,10.0,98.0,0.7993290259130121,0.3546910114965127
36273,962.1120328082768,paris,France,2,4.0,10.0,98.0,0.8761476031414391,0.1497577764034016
36278,900.5965141206077,paris,France,1,5.0,10.0,83.0,0.7781015224632181,0.0824178747106961
36282,797.3716096560723,paris,France,1,5.0,9.0,92.0,1.063679953319305,0.213853931800235
36284,625.873799981359,paris,France,1,4.0,10.0,100.0,0.5148664543303221,0.2662189957529602
36285,988.6755522415882,paris,France,2,6.0,9.0,83.0,0.5968965366739937,0.4182750268451239
36289,907.5869139714792,paris,France,1,5.0,10.0,87.0,0.7459603184323174,0.0854674146305025
36291,1128.9495759157423,paris,France,2,4.0,9.0,91.0,0.7630102595914683,0.1275689501205318
36297,776.6334234318203,paris,France,2,4.0,9.0,91.0,0.7283346263049932,0.1450602086144592
36314,907.5869139714792,paris,France,1,5.0,10.0,90.0,0.69326966444927,0.1521370711503335
36319,915.5093671358002,paris,France,3,6.0,10.0,100.0,0.3620139960314406,0.199064772646932
36326,646.611986205611,paris,France,1,4.0,10.0,97.0,0.8279358357865667,0.2457692640846079
36327,623.5436666977351,paris,France,0,4.0,10.0,100.0,0.3656658525097071,0.2582807152804925
36329,1374.778637338056,paris,France,2,4.0,10.0,97.0,0.4169907523257276,0.29759441047078
36335,602.5724671451208,paris,France,1,4.0,9.0,85.0,0.6174396757785784,0.2446665268388514
36336,703.4672383260323,paris,France,1,3.0,8.0,96.0,1.0797751825594175,0.0869509889170561
36343,695.5447851617113,paris,France,1,4.0,10.0,97.0,0.7641226196429266,0.0980294337890133
36344,642.1847329667257,paris,France,1,2.0,10.0,100.0,0.742489426452632,0.1664963098090507
36345,1263.398266380837,paris,France,2,4.0,10.0,97.0,0.6155053786521248,0.1931598690146619
36351,1063.9388573026376,paris,France,1,4.0,10.0,80.0,2.41020855604203,0.2355314452525484
36355,625.873799981359,paris,France,1,4.0,10.0,100.0,0.6700978574307619,0.1154026138862738
36356,1112.6386429303757,paris,France,1,4.0,10.0,97.0,1.0283108634883826,0.1213468631932279
36357,809.954329387641,paris,France,2,6.0,8.0,82.0,1.0357285093038189,0.1897247797027252
36365,622.3786000559232,paris,France,1,4.0,10.0,90.0,0.6881079872595879,0.1717021163068145
36367,762.6526237300774,paris,France,2,4.0,10.0,95.0,0.7045385882949579,0.3404174755559487
36368,741.681424177463,paris,France,2,4.0,10.0,97.0,0.299270300643,0.1691817427809369
36377,696.7098518035232,paris,France,1,4.0,9.0,87.0,0.6710444058999966,0.1925713029967132
36384,971.1995526144096,paris,France,2,6.0,10.0,95.0,0.8347450379385476,0.3116318504510281
